cluster_id,protein_id,membership_score
5,4932.YKR080W,5.995384615384616
5,4932.YNR072W,1.0
5,4932.YDR371W,1.5
5,4932.YDR210W,0.0
5,4932.YAL012W,6.553968253968254
5,4932.YDL022W,1.0938799762329174
5,4932.YBR006W,1.9733333333333334
5,4932.YGR008C,35.379890453834115
5,4932.YOL061W,1.0
5,4932.YBR072W,0.9442523056653491
5,4932.YJR139C,22.64426877470356
5,4932.YIL160C,2.41966966966967
5,4932.YDR046C,2.0
5,4932.YDR226W,0.5714285714285714
5,4932.YKL184W,3.5735294117647056
5,4932.YMR110C,1.925475687103594
5,4932.YJR107W,7.142857142857142
5,4932.YJR158W,1.0
5,4932.YHR128W,0.5735171261487051
5,4932.YOR394W,6.0
5,4932.YNL134C,1.0
5,4932.YIL074C,8.944991789819376
7,4932.YGL077C,13.637362637362637
7,4932.YNL032W,1.3333333333333333
7,4932.YKL065C,1.5
7,4932.YDL176W,3.0
7,4932.YGR045C,1.2
7,4932.YPR121W,5.733333333333333
7,4932.YEL007W,0.0
7,4932.YNL056W,4.0
7,4932.YLR195C,-0.275
7,4932.YDL015C,0.4920634920634921
7,4932.YGR066C,4.990909090909091
7,4932.YEL059W,1.0
7,4932.YKL044W,0.0
7,4932.YNL143C,5.172727272727273
7,4932.YPL058C,9.355555555555556
7,4932.YBR296C,1.4330065359477122
7,4932.YHR100C,3.712121212121212
7,4932.YLR100W,10.80952380952381
7,4932.YMR006C,1.8888888888888888
7,4932.YHR049W,1.0
7,4932.YNL065W,4.3
7,4932.YPL260W,0.0
7,4932.YPL062W,8.305555555555555
7,4932.YMR272C,6.06140350877193
7,4932.YDL054C,1.0
7,4932.YDR033W,-0.6666666666666667
7,4932.YER080W,2.738095238095238
7,4932.YHR007C,1.3106060606060606
7,4932.YHL020C,1.062878787878788
7,4932.YML125C,1.0
7,4932.YDR246W-A,0.0
7,4932.YBR161W,1.0
7,4932.YEL029C,1.7960526315789473
7,4932.YDR402C,2.2
7,4932.YIR020C,2.8000000000000003
7,4932.YBR285W,1.0
7,4932.YLR297W,-0.33333333333333337
7,4932.YOL089C,0.0
7,4932.YML087C,0.0
7,4932.YFR039C,1.0
7,4932.YPL019C,0.9923076923076923
7,4932.YDR236C,2.801282051282051
7,4932.YMR015C,11.619565217391305
7,4932.YDR187C,4.5
7,4932.YGL072C,2.2
7,4932.YNR063W,2.1
7,4932.YGL231C,0.9619047619047619
7,4932.YML018C,0.8333333333333333
7,4932.YOR298W,1.0
7,4932.YPL033C,1.0
7,4932.YMR135C,3.066666666666667
7,4932.YAR042W,0.20833333333333326
7,4932.YMR087W,1.5
7,4932.YDR203W,0.0
7,4932.YLR020C,1.0
7,4932.YMR208W,5.4004329004329
7,4932.YER033C,0.33333333333333326
7,4932.YER134C,1.3333333333333333
7,4932.YDR284C,4.735384615384616
7,4932.YHR173C,10.818181818181818
7,4932.YGL126W,5.466666666666667
7,4932.YJL163C,1.3333333333333333
7,4932.YDR403W,0.7
7,4932.YBR183W,15.583333333333334
7,4932.YCR019W,3.119047619047619
7,4932.YHL029C,0.9666666666666667
7,4932.YDL142C,1.7047619047619047
7,4932.YPR172W,1.0
7,4932.YBL096C,1.0
7,4932.YAL049C,0.375
7,4932.YER113C,1.0
7,4932.YGR273C,0.0
7,4932.YNL249C,0.0
7,4932.YDR522C,0.0
7,4932.YCR098C,3.333333333333333
7,4932.YNL334C,5.696969696969697
7,4932.YMR147W,0.6428571428571428
7,4932.YDR072C,6.636363636363636
7,4932.YDR119W,3.428571428571429
7,4932.YNL087W,4.3
7,4932.YLR372W,2.1951581027667983
7,4932.YDL211C,0.6333333333333334
7,4932.YGL051W,0.0
7,4932.YLR413W,0.0
7,4932.YCR095C,1.0
7,4932.YEL073C,1.0
7,4932.YDR481C,0.23506927854753945
7,4932.YOL048C,1.0
7,4932.YLR124W,0.0
7,4932.YIL013C,2.6904761904761907
7,4932.YCL045C,2.3333333333333335
7,4932.YOR247W,-0.4
7,4932.YPL102C,1.6666666666666665
7,4932.YLR350W,1.2063492063492065
7,4932.YOR246C,0.0
7,4932.YGR269W,0.0
7,4932.YKL033W-A,3.393939393939394
7,4932.YPL103C,0.9880952380952381
7,4932.YBR086C,0.06666666666666665
7,4932.YNR021W,0.0
7,4932.YOR380W,0.9666666666666667
7,4932.YER026C,0.7917041479260369
7,4932.YPL246C,0.42857142857142855
7,4932.YDR438W,0.6666666666666666
7,4932.YDR287W,0.75
7,4932.YJL198W,2.8
7,4932.YCL007C,0.0
7,4932.YBR105C,1.5285714285714287
7,4932.YBR138C,6.285714285714286
7,4932.YKR089C,9.367948717948718
7,4932.YBR194W,0.30000000000000004
7,4932.YBR240C,4.666666666666667
7,4932.YDL046W,-0.6666666666666667
7,4932.YNL176C,1.0
7,4932.YGR259C,4.0
7,4932.YCL073C,1.0
7,4932.YNL231C,6.619047619047619
7,4932.YOR227W,0.0
7,4932.YIR016W,0.0
7,4932.YGR007W,8.833333333333334
7,4932.YHR178W,0.8333333333333334
7,4932.YDR250C,1.0
7,4932.YPR050C,1.0
7,4932.YIL120W,5.2
7,4932.YNR070W,1.2142857142857144
7,4932.YNR029C,0.0
7,4932.YKR031C,0.631973244147157
7,4932.YHR190W,2.6894586894586894
7,4932.YDR147W,18.619883040935672
7,4932.YKL118W,1.3333333333333333
7,4932.YBR058C-A,5.136363636363637
7,4932.YGR060W,4.451559934318555
7,4932.YMR220W,11.804347826086957
7,4932.YMR298W,1.0
7,4932.YMR155W,1.1666666666666665
7,4932.YNL095C,0.55
7,4932.YDL144C,1.1666666666666665
7,4932.YGL084C,-0.75
7,4932.YFR007W,-0.8333333333333334
7,4932.YJL082W,0.0
7,4932.YGL235W,2.0
7,4932.YIL047C,1.0
7,4932.YPL069C,1.187878787878788
7,4932.YPL191C,0.0
7,4932.YGL188C-A,1.0
7,4932.YHR215W,20.49047619047619
7,4932.YPR139C,17.633986928104576
7,4932.YKL008C,4.094071146245059
7,4932.YGR290W,1.0
7,4932.YOR050C,-0.5
7,4932.YLR104W,0.0
7,4932.YPR156C,6.523809523809524
7,4932.YGL001C,3.8933333333333335
7,4932.YGL012W,10.433333333333334
7,4932.YDR455C,4.6
7,4932.YKL140W,4.552380952380952
7,4932.YER084W,2.6666666666666665
7,4932.YPL258C,1.0
7,4932.YML123C,0.8191311612364245
7,4932.YNL332W,1.0
7,4932.YPL170W,1.0
7,4932.YGL177W,-0.75
7,4932.YBL042C,0.0
7,4932.YOL055C,14.59047619047619
7,4932.YJL012C,0.6611721611721613
7,4932.YFL060C,4.866666666666667
7,4932.YEL006W,0.0
7,4932.YLR436C,1.8095238095238098
7,4932.YOL108C,3.330952380952381
7,4932.YML068W,0.0
7,4932.YJR116W,1.1666666666666665
7,4932.YLR267W,0.6
7,4932.YOL092W,0.0
7,4932.YDL052C,7.328629032258064
7,4932.YLR054C,4.488888888888889
7,4932.YLR410W-B,1.1666666666666665
7,4932.YAL051W,3.0
7,4932.YOL075C,0.0
7,4932.YOR171C,1.7867647058823528
7,4932.YCR034W,1.511111111111111
7,4932.YBR287W,0.0
7,4932.YGR176W,1.0
7,4932.YLR450W,1.7527777777777778
7,4932.YJL107C,2.416666666666667
7,4932.YCR051W,3.1666666666666665
7,4932.YMR096W,1.4222222222222223
7,4932.YIL027C,1.0
7,4932.YML008C,7.487903225806452
7,4932.YOR344C,0.19999999999999996
7,4932.YEL033W,3.333333333333333
7,4932.YHR048W,2.333333333333333
7,4932.YMR246W,1.225974025974026
7,4932.YLR228C,1.5
7,4932.YLR358C,3.4484848484848483
7,4932.YLR331C,1.0
7,4932.YDR294C,1.0
7,4932.YDR056C,0.22619047619047628
7,4932.YCR007C,1.0
7,4932.YGL218W,1.0
7,4932.YNL170W,1.0
7,4932.YHR202W,0.8333333333333334
7,4932.YOL047C,1.0
7,4932.YPR127W,2.1
7,4932.YMR180C,0.0
7,4932.YOR255W,1.0
7,4932.YBR035C,2.0904761904761906
7,4932.YNL318C,7.928571428571429
7,4932.YCR047W-A,-0.33333333333333337
7,4932.YLL014W,1.6727272727272728
7,4932.YJL108C,4.0
7,4932.YGR224W,15.191666666666666
7,4932.YCR022C,2.8000000000000003
7,4932.YPR113W,0.7606349206349206
7,4932.YMR031W-A,2.880952380952381
7,4932.YMR095C,3.412121212121212
7,4932.YOR003W,3.0
7,4932.YNL091W,0.16666666666666663
7,4932.YJR156C,1.0
7,4932.YLR133W,1.919047619047619
7,4932.YDR366C,1.4
7,4932.YHR072W,15.05268817204301
7,4932.YPL006W,-0.19999999999999996
7,4932.YDR406W,13.538461538461538
7,4932.YPR073C,3.503030303030303
7,4932.YJL167W,2.581111111111111
7,4932.YBR157C,1.5
7,4932.YDR476C,1.1666666666666667
7,4932.YJL219W,2.1944444444444446
7,4932.YLR404W,1.3555555555555556
7,4932.YDR123C,2.420512820512821
7,4932.YLR456W,1.0
7,4932.YNR013C,2.3095238095238093
7,4932.YER044C,1.0
7,4932.YDR068W,0.6666666666666666
7,4932.YDR255C,1.0
7,4932.YNL184C,2.3
7,4932.YBL094C,0.85
7,4932.YDL024C,1.0
7,4932.YGL227W,1.7333333333333334
7,4932.YIL124W,11.966666666666667
7,4932.YMR088C,1.0
7,4932.YKL094W,0.9476190476190476
7,4932.YOR242C,-0.8
7,4932.YIL121W,1.0
7,4932.YLL012W,1.0
7,4932.YFL034W,-0.5
7,4932.YML072C,1.8333333333333335
7,4932.YJL038C,2.416666666666667
7,4932.YHR201C,1.0
7,4932.YER078W-A,2.0
7,4932.YJL097W,2.238095238095238
7,4932.YDR297W,1.0
7,4932.YNR061C,0.0
7,4932.YOL159C-A,0.8333333333333333
7,4932.YJL196C,1.5
7,4932.YMR144W,1.0
7,4932.YJL160C,1.0
7,4932.YMR148W,0.9571428571428573
7,4932.YMR140W,0.0
7,4932.YIL123W,1.1666666666666665
7,4932.YMR313C,5.478260869565218
7,4932.YDR503C,3.497354497354497
7,4932.YML076C,0.6666666666666666
7,4932.YJL175W,4.0
7,4932.YGL081W,1.0
7,4932.YJL016W,4.084249084249085
7,4932.YJL117W,1.6666666666666665
7,4932.YOR153W,2.104978354978355
7,4932.YCR026C,3.4642857142857144
7,4932.YIL009W,1.8333333333333335
7,4932.YIL090W,0.13333333333333341
7,4932.YNL140C,10.818181818181818
7,4932.YKL037W,1.0
7,4932.YEL012W,0.75
7,4932.YCR048W,2.7527472527472527
7,4932.YCR045C,2.2777777777777777
7,4932.YDR058C,0.8363636363636363
7,4932.YBR054W,1.8
7,4932.YNR043W,5.568181818181818
7,4932.YGR038W,0.6777777777777778
7,4932.YOR317W,0.7333333333333334
7,4932.YPL052W,0.0
7,4932.YDR319C,1.0
7,4932.YNL040W,0.0
7,4932.YCL005W,1.0
7,4932.YGR049W,-0.5
7,4932.YPL110C,2.7830065359477123
7,4932.YIL088C,0.33333333333333326
7,4932.YBR041W,0.5666666666666667
7,4932.YPR065W,0.0
7,4932.YGR157W,9.164203612479474
7,4932.YOR081C,12.383265856950068
7,4932.YLR338W,1.0
7,4932.YGL055W,0.6582965201891032
7,4932.YKR067W,3.557971014492754
7,4932.YBR092C,1.0
7,4932.YGR175C,3.9833333333333334
7,4932.YJL134W,14.695238095238095
7,4932.YGL228W,1.0
7,4932.YPR114W,1.1666666666666665
7,4932.YBL031W,2.0
7,4932.YER180C,0.0
7,4932.YPR089W,5.1004901960784315
7,4932.YKL207W,1.6727272727272728
7,4932.YDR213W,4.626315789473685
7,4932.YNL089C,0.5
7,4932.YLR246W,1.0
7,4932.YGR017W,1.2222222222222223
7,4932.YLR266C,3.333333333333333
7,4932.YLL028W,2.8626373626373627
7,4932.YMR202W,7.465085638998683
7,4932.YNL130C,24.57
7,4932.YJR088C,4.533333333333333
7,4932.YIL097W,3.2666666666666666
7,4932.YCR025C,0.0
7,4932.YER037W,2.4954545454545456
7,4932.YPR147C,1.0
7,4932.YFR018C,0.08333333333333326
7,4932.YGR281W,2.005952380952381
7,4932.YKL004W,5.522875816993464
7,4932.YJR037W,1.0
7,4932.YMR279C,1.0
7,4932.YNL311C,0.0
7,4932.YJR112W-A,0.0
7,4932.YOL156W,1.4444444444444444
7,4932.YLR410W,0.16666666666666663
7,4932.YLR379W,0.6666666666666666
7,4932.YLR031W,1.0
7,4932.YNL101W,2.928571428571429
7,4932.YER079W,0.33333333333333326
7,4932.YPL261C,1.0
7,4932.YBR036C,4.542857142857143
7,4932.YNL280C,9.947368421052632
7,4932.YNL335W,2.0
7,4932.YER119C,2.6666666666666665
7,4932.YJL153C,0.23611111111111105
7,4932.YBL005W-B,0.0
7,4932.YER019W,0.7510504201680671
7,4932.YDL012C,0.8
7,4932.YJR111C,1.8
7,4932.YEL008W,0.33333333333333326
7,4932.YKR104W,3.0
7,4932.YFL058W,1.0
7,4932.YPL117C,9.910526315789474
7,4932.YHL035C,1.0
7,4932.YDL244W,1.0
7,4932.YPR157W,1.0
7,4932.YBR093C,9.02046783625731
7,4932.YGR149W,0.8333333333333333
7,4932.YNL333W,6.615384615384615
7,4932.YIR013C,1.0
7,4932.YNR055C,1.0
7,4932.YDR509W,0.0
7,4932.YOR311C,3.91948051948052
7,4932.YCL057W,0.0
7,4932.YBL091C-A,1.9166666666666665
7,4932.YDR475C,5.651515151515151
7,4932.YKR100C,10.472727272727273
7,4932.YLR118C,0.8333333333333333
7,4932.YLR012C,1.0
7,4932.YFL010C,0.0
7,4932.YOL137W,-0.06666666666666676
7,4932.YHR131C,0.3333333333333333
7,4932.YCL069W,4.809090909090909
7,4932.YDR157W,1.0
7,4932.YOR192C,1.0
7,4932.YOR059C,4.1
7,4932.YIL054W,10.818181818181818
7,4932.YML126C,1.6730769230769231
7,4932.YGR069W,0.6666666666666666
7,4932.YDR011W,4.118421052631579
7,4932.YGR144W,8.431372549019608
7,4932.YFR009W,0.0
7,4932.YLR064W,0.0
7,4932.YPL087W,1.0
7,4932.YER130C,1.0
7,4932.YOR032C,-0.20000000000000007
7,4932.YOR084W,1.0
7,4932.YJR114W,0.0
7,4932.YDR133C,0.0
7,4932.YOR086C,3.8333333333333335
7,4932.YGL013C,1.5660606060606064
7,4932.YNR066C,-0.5
7,4932.YMR034C,2.0
7,4932.YDR315C,0.3333333333333333
7,4932.YBL049W,1.0
7,4932.YDL237W,1.5
7,4932.YCL004W,4.5473684210526315
7,4932.YOR049C,4.0
7,4932.YGR125W,1.5
7,4932.YLR361C,0.0
7,4932.YMR165C,2.0384615384615383
7,4932.YHR086W-A,1.0
7,4932.YDR018C,5.756410256410256
7,4932.YJR073C,5.226610644257702
7,4932.YNL179C,1.0
7,4932.YOL011W,1.2571428571428571
7,4932.YBR029C,10.505681818181818
7,4932.YOL103W,3.0
7,4932.YHR046C,2.1
7,4932.YML059C,1.4065934065934065
7,4932.YOL143C,1.0
7,4932.YLR004C,1.5
7,4932.YKR105C,1.0
7,4932.YBR106W,0.1333333333333333
7,4932.YMR184W,1.0
7,4932.YGR138C,2.9575757575757575
7,4932.YKR053C,1.0
7,4932.YGR141W,6.0
7,4932.YKL198C,7.571428571428571
7,4932.YGR233C,0.5267318493863116
7,4932.YOR172W,1.0
7,4932.YDL218W,1.0
7,4932.YFL059W,2.388888888888889
7,4932.YBR293W,3.25
7,4932.YKR103W,2.0
7,4932.YBL011W,2.068421052631579
7,4932.YGR202C,4.47
7,4932.YJR142W,-0.6666666666666667
7,4932.YCR020C,2.130952380952381
7,4932.YNL171C,1.0
7,4932.YCR037C,3.5357142857142856
7,4932.YDR062W,0.5158102766798418
7,4932.YDR497C,5.1
7,4932.YDL045C,1.1762820512820513
7,4932.YBR276C,-0.75
7,4932.YDR017C,-1.1102230246251565e-16
7,4932.YCR023C,0.0
7,4932.YLR099C,2.0
7,4932.YPL206C,6.428571428571429
7,4932.YOR105W,4.955555555555556
7,4932.YER011W,0.0
7,4932.YOR072W,1.0
7,4932.YBR256C,2.036363636363636
7,4932.YPR140W,2.691666666666667
7,4932.YFR034C,0.9350649350649349
7,4932.YBR265W,2.2523809523809524
7,4932.YCL039W,2.595238095238095
7,4932.YIL017C,0.8
7,4932.YOR175C,43.3276955602537
7,4932.YDR505C,0.0
7,4932.YLL015W,0.0
7,4932.YNL045W,0.0
7,4932.YML116W,7.25
7,4932.YNR008W,10.363636363636363
7,4932.YCR011C,-0.07499999999999996
7,4932.YBR153W,6.0
7,4932.YAR071W,9.526315789473685
7,4932.YGL230C,-0.75
7,4932.YDR275W,1.0
7,4932.YNL080C,0.0
7,4932.YLR083C,0.0
7,4932.YGR143W,2.0
7,4932.YOL045W,0.0
7,4932.YOR044W,0.0
7,4932.YOR097C,0.0
7,4932.YKR046C,1.0
7,4932.YBR043C,1.0
7,4932.YGR110W,2.7777777777777777
7,4932.YHR123W,1.0
7,4932.YPR008W,0.4305555555555556
7,4932.YML075C,3.863157894736842
7,4932.YJL064W,1.3333333333333333
7,4932.YDR304C,0.0
7,4932.YGL221C,3.0
7,4932.YPL057C,2.9111111111111114
7,4932.YJL192C,1.0
7,4932.YPL214C,22.375494071146246
7,4932.YOR248W,2.333333333333333
7,4932.YML119W,0.0
7,4932.YBR233W,-0.75
7,4932.YBR180W,1.2666666666666666
7,4932.YIR014W,0.0
7,4932.YGR197C,-0.33333333333333337
7,4932.YDR281C,1.0
7,4932.YBR209W,0.0
7,4932.YOR345C,2.2
7,4932.YNL320W,1.5
7,4932.YMR008C,0.7857142857142857
7,4932.YBR042C,1.0
7,4932.YGR035C,0.0
7,4932.YOR378W,0.6730158730158731
7,4932.YOR162C,4.511111111111111
7,4932.YNL111C,-0.22619047619047616
7,4932.YJR001W,3.5
7,4932.YDR452W,0.1333333333333333
7,4932.YKL146W,2.6
7,4932.YBL005W,1.784356725146199
7,4932.YMR296C,0.7924561403508773
7,4932.YNL094W,0.65
7,4932.YJL037W,1.0
7,4932.YLL063C,1.0
7,4932.YOR328W,6.128205128205128
7,4932.YHL003C,22.50197628458498
7,4932.YGR046W,1.0277777777777777
7,4932.YNR019W,20.538095238095238
7,4932.YLR237W,12.64102564102564
7,4932.YNL099C,1.0
7,4932.YHR127W,2.130952380952381
7,4932.YKR004C,2.8
7,4932.YNR027W,4.59047619047619
7,4932.YKR106W,1.0
7,4932.YMR178W,1.0
7,4932.YNL169C,1.9137931034482758
7,4932.YBR159W,1.1776556776556777
7,4932.YLR056W,13.163817663817664
7,4932.YGL186C,3.5
7,4932.YFL061W,1.2
7,4932.YDL048C,0.0
7,4932.YOR143C,2.6637426900584793
7,4932.YBR025C,0.0
7,4932.YBR204C,1.0
7,4932.YHR136C,1.0
7,4932.YBL048W,-0.6666666666666667
7,4932.YPR198W,1.0
7,4932.YKL068W-A,2.0
7,4932.YDR487C,0.4920634920634921
7,4932.YOR245C,5.182913165266106
7,4932.YBR008C,1.1565934065934065
7,4932.YDR367W,1.0
7,4932.YGR170W,10.147619047619047
7,4932.YLR260W,13.857142857142858
7,4932.YHR045W,0.0
7,4932.YML053C,1.0
7,4932.YER120W,-0.020110608345902503
8,4932.YHL044W,18.619883040935672
8,4932.YFL020C,1.0
8,4932.YHL026C,-0.5
8,4932.YFR056C,1.0
8,4932.YLR123C,1.0
8,4932.YLR465C,18.71345029239766
8,4932.YNL033W,1.0
8,4932.YPL021W,1.0
8,4932.YAR064W,16.41176470588235
8,4932.YHR213W-B,1.0
8,4932.YBL113C,1.0
8,4932.YIL151C,-0.16666666666666674
8,4932.YFR020W,1.0
8,4932.YKL044W,0.0
8,4932.YDR034C-A,1.0
8,4932.YHL049C,1.0
8,4932.YML132W,8.444444444444445
8,4932.YJR162C,10.854545454545455
8,4932.YLR046C,1.0
8,4932.YLR426W,1.0
8,4932.YHR145C,1.1666666666666667
8,4932.YJR161C,2.0
8,4932.YMR326C,3.0
8,4932.YBL005W-A,1.0
8,4932.YNL249C,0.0
8,4932.YKL218C,2.3
8,4932.YDR033W,0.0
8,4932.YGR109W-A,1.0
8,4932.YBL062W,1.0
8,4932.YHR218W-A,1.0
8,4932.YMR325W,20.942857142857143
8,4932.YGL182C,1.0
8,4932.YDR246W-A,0.0
8,4932.YAR047C,1.0
8,4932.YHL050W-A,1.0
8,4932.YIL177C,21.83982683982684
8,4932.YBL113W-A,1.0
8,4932.YHR214W-A,4.7555555555555555
8,4932.YIL169C,0.35
8,4932.YJR124C,0.6666666666666666
8,4932.YJR027W,1.0
8,4932.YNL337W,1.0
8,4932.YIL176C,1.0
8,4932.YLL067C,7.309139784946236
8,4932.YOR314W,-0.5
8,4932.YOR394C-A,1.0
8,4932.YFL063W,1.0
8,4932.YHR213W,1.0
8,4932.YAL064W-B,1.7
8,4932.YPL278C,4.416666666666667
8,4932.YIL011W,1.0
8,4932.YGL261C,9.989473684210527
8,4932.YHL045W,1.0
8,4932.YLR013W,0.8333333333333333
8,4932.YOR237W,2.0
8,4932.YPL052W,0.0
8,4932.YCR018C-A,1.0
8,4932.YLR467W,12.13
8,4932.YEL077C,1.0
8,4932.YKL224C,36.447447447447445
8,4932.YJR112W-A,0.0
8,4932.YCR104W,2.895238095238095
8,4932.YNL311C,0.0
8,4932.YJL077W-A,1.0
8,4932.YNL338W,1.0
8,4932.YGR273C,0.0
8,4932.YOR062C,1.0
8,4932.YHL048C-A,1.0
8,4932.YEL049W,1.0
8,4932.YOR010C,1.0
8,4932.YLR461W,1.0
8,4932.YLL066W-A,4.863636363636363
8,4932.YML079W,2.333333333333333
8,4932.YLR256W,0.6
8,4932.YMR317W,5.2
8,4932.YER188C-A,1.0
8,4932.YIL177W-A,0.0
8,4932.YHR212W-A,1.0
8,4932.YDL248W,1.4642857142857144
8,4932.YMR158C-A,1.0
8,4932.YHR210C,1.0
8,4932.YKL223W,5.041666666666666
8,4932.YGL051W,0.0
8,4932.YDL196W,2.0
8,4932.YLR124W,0.0
8,4932.YGR296W,1.0
8,4932.YDR509W,0.0
8,4932.YPL283W-B,1.0
8,4932.YPL283C,1.0
8,4932.YCL057W,0.0
8,4932.YGR296C-A,1.0
8,4932.YOR246C,0.0
8,4932.YGR269W,0.0
8,4932.YNR021W,0.0
8,4932.YLR467C-A,5.866666666666667
8,4932.YNL018C,1.0
8,4932.YCL007C,0.0
8,4932.YDR543C,1.0
8,4932.YFL010C,0.0
8,4932.YAR070C,6.714285714285714
8,4932.YHL046C,1.0
8,4932.YHR219W,11.113725490196078
8,4932.YHR214W,8.916666666666666
8,4932.YLR053C,0.5
8,4932.YEL075W-A,2.9000000000000004
8,4932.YFL064C,10.645021645021645
8,4932.YLR037C,21.861471861471863
8,4932.YLR466C-B,5.866666666666667
8,4932.YLR466W,27.626984126984127
8,4932.YDL046W,0.0
8,4932.YFR009W,0.0
8,4932.YLL066C,24.62
8,4932.YLR064W,0.0
8,4932.YHL048W,22.43083003952569
8,4932.YML133W-A,1.0
8,4932.YIR016W,0.0
8,4932.YEL075C,1.0
8,4932.YER138W-A,6.333333333333333
8,4932.YDR133C,0.0
8,4932.YOR009W,1.0
8,4932.YDL177C,2.0
8,4932.YAR068W,2.8666666666666667
8,4932.YOL160W,-0.5
8,4932.YDR544C,5.027272727272727
8,4932.YOL106W,1.0
8,4932.YML083C,5.266666666666667
8,4932.YAL069W,1.0
8,4932.YHL042W,2.4555555555555557
8,4932.YAL068C,7.291172595520422
8,4932.YHL046W-A,1.0
8,4932.YPL130W,0.8333333333333333
8,4932.YGL084C,0.0
8,4932.YFR007W,0.0
8,4932.YLL025W,1.0
8,4932.YLR361C,0.0
8,4932.YDL037C,2.0
8,4932.YKL102C,3.0
8,4932.YOR396W,0.65
8,4932.YBR238C,0.0
8,4932.YPL156C,2.0
8,4932.YEL076C-A,1.0
8,4932.YHR126C,1.0
8,4932.YLR104W,0.0
8,4932.YBR131C-A,1.0
8,4932.YER189W,9.710526315789474
8,4932.YNL234W,-0.25
8,4932.YOL161C,4.1000000000000005
8,4932.YAL065C,0.6666666666666665
8,4932.YLR462W,4.697849462365592
8,4932.YNL034W,1.5
8,4932.YLL067W-A,4.0
8,4932.YPR202W,13.736263736263737
8,4932.YDR387C,0.0
8,4932.YLR313C,0.0
8,4932.YBL108W,1.0
8,4932.YNL339W-B,1.0
8,4932.YGL177W,0.0
8,4932.YBL042C,0.0
8,4932.YOR273C,1.0
8,4932.YJR142W,0.0
8,4932.YLL065W,5.6
8,4932.YPR204C-A,1.0
8,4932.YBR276C,0.0
8,4932.YPL257W-A,-0.5
8,4932.YML068W,0.0
8,4932.YER011W,-0.8
8,4932.YJR150C,0.1238095238095237
8,4932.YML133W-B,1.0
8,4932.YGR294W,1.0
8,4932.YKL221W,3.571428571428571
8,4932.YHR217C,12.396923076923077
8,4932.YKL225W,27.402116402116402
8,4932.YOL092W,0.0
8,4932.YEL076C,19.736842105263158
8,4932.YJR079W,1.0
8,4932.YDR261W-B,1.0
8,4932.YNL339W-A,1.0
8,4932.YNL339C,1.0
8,4932.YFL051C,1.0
8,4932.YBR287W,0.0
8,4932.YLL015W,0.0
8,4932.YDR505C,0.0
8,4932.YNL045W,0.0
8,4932.YOR011W,1.0
8,4932.YHR213W-A,9.622222222222222
8,4932.YDL039C,1.7
8,4932.YPL277C,3.9642857142857144
8,4932.YPL257W,0.7666666666666667
8,4932.YHL050C,20.87873754152824
8,4932.YFL062W,3.0
8,4932.YCL012C,1.0
8,4932.YKL219W,10.8
8,4932.YBR302C,1.0
8,4932.YHL041W,1.0
8,4932.YOL159C,1.0
8,4932.YNL080C,0.0
8,4932.YGL230C,0.0
8,4932.YLR083C,0.0
8,4932.YOL045W,0.0
8,4932.YOR044W,0.0
8,4932.YNR077C,10.854545454545455
8,4932.YER190W,1.0
8,4932.YKL222C,1.0
8,4932.YBL109W,16.448529411764707
8,4932.YHR214C-D,1.0
8,4932.YNR076W,1.0
8,4932.YJL223C,1.0
8,4932.YNL336W,1.0
8,4932.YLL005C,1.0
8,4932.YKR075C,0.0
8,4932.YDR304C,0.0
8,4932.YMR180C,0.0
8,4932.YGL254W,0.41666666666666663
8,4932.YML119W,0.0
8,4932.YBR233W,0.0
8,4932.YDR545W,21.744588744588743
8,4932.YJL007C,1.0
8,4932.YIR014W,0.0
8,4932.YHL043W,11.666666666666666
8,4932.YGR296C-B,1.0
8,4932.YBR209W,0.0
8,4932.YAR020C,20.866666666666667
8,4932.YGR035C,0.0
8,4932.YDR542W,1.0
8,4932.YHR218W,12.823076923076924
8,4932.YLL064C,1.0
8,4932.YPR203W,1.0
8,4932.YJL225C,26.692307692307693
8,4932.YDR545C-A,1.0
8,4932.YFL066C,17.49047619047619
8,4932.YML133C,1.0
8,4932.YDR521W,3.0
8,4932.YDR098C-B,1.0
8,4932.YPL283W-A,4.6
8,4932.YBR301W,1.0
8,4932.YBL111C,17.06638655462185
8,4932.YHR214C-E,1.0
8,4932.YGR126W,0.5
8,4932.YNL019C,1.0
8,4932.YIL158W,1.1666666666666665
8,4932.YOR396C-A,1.0
8,4932.YDR522C,0.0
8,4932.YOR242C,0.0
8,4932.YLL066W-B,1.0
8,4932.YPR204W,3.5
8,4932.YBR025C,0.0
8,4932.YAL068W-A,1.0
8,4932.YBL048W,0.0
8,4932.YMR140W,0.0
8,4932.YIR041W,1.0
8,4932.YEL074W,14.514285714285714
8,4932.YGR234W,0.4
8,4932.YPL054W,1.0
8,4932.YPL092W,2.6666666666666665
8,4932.YFL065C,24.6
8,4932.YJR015W,1.1666666666666665
8,4932.YFL067W,1.0
8,4932.YOR227W,0.0
8,4932.YLR463C,17.61437908496732
9,4932.YHR091C,2.7044444444444444
9,4932.YPL104W,2.6101778656126484
9,4932.YGR264C,0.6884414779151621
9,4932.YOL033W,1.267588325652842
9,4932.YHR068W,0.3
9,4932.YER034W,0.6666666666666666
9,4932.YLR104W,0.0
9,4932.YDR023W,1.9975840336134454
9,4932.YCR001W,2.0
